3;6913;6913;READ;3382
3;6913;6913;UPDATE;3185.14
4;19885;12959.04;READ;221.15
4;19885;12959.04;UPDATE;232.88
5;34803;14932.93;READ;190.08
5;34803;14932.93;UPDATE;204.38
6;73906;39103;READ;10016.98
6;73906;39103;UPDATE;11136.76
7;160026;86120;READ;1150.77
7;160026;86120;UPDATE;1162.29
8;246973;86947;READ;1140.02
8;246973;86947;UPDATE;1151.73
9;330303;83330;READ;1179.59
9;330303;83330;UPDATE;1213.53
10;406292;75989;READ;1299.78
10;406292;75989;UPDATE;1324.76
11;471939;65647;READ;1504.96
11;471939;65647;UPDATE;1535.52
12;543741;71802;READ;1378.81
12;543741;71802;UPDATE;1399.04
13;608220;64479;READ;1534.07
13;608220;64479;UPDATE;1562.21
14;674270;66050;READ;1507.67
14;674270;66050;UPDATE;1515.14
15;741678;67408;READ;1474.79
15;741678;67408;UPDATE;1486.09
16;818219;76541;READ;1295.63
16;818219;76541;UPDATE;1310.32
17;894188;75969;READ;1302.01
17;894188;75969;UPDATE;1324.53
18;970200;76012;READ;1301.38
18;970200;76012;UPDATE;1322.7
19;1045292;75092;READ;1313.72
19;1045292;75092;UPDATE;1343.82
20;1120321;75029;READ;1322.93
20;1120321;75029;UPDATE;1336.66
21;1194312;73991;READ;1334.79
21;1194312;73991;UPDATE;1361.3
22;1269590;75278;READ;1310.62
22;1269590;75278;UPDATE;1339.82
23;1344596;75006;READ;1316.62
23;1344596;75006;UPDATE;1343.5
24;1420604;76008;READ;1304.89
24;1420604;76008;UPDATE;1320.04
25;1494123;73519;READ;1346.53
25;1494123;73519;UPDATE;1367.72
26;1566593;72470;READ;1364.06
26;1566593;72470;UPDATE;1388.75
27;1640244;73651;READ;1351.59
27;1640244;73651;UPDATE;1357.74
28;1713581;73337;READ;1356.87
28;1713581;73337;UPDATE;1363.98
29;1785918;72337;READ;1362.02
29;1785918;72337;CLEANUP;2
29;1785918;72337;UPDATE;1379.21
30;1853838;67920;READ;1418.1
30;1853838;67920;CLEANUP;1
30;1853838;67920;UPDATE;1432.88
30;1856278;62564.1;READ;1445.33
30;1856278;62564.1;CLEANUP;0.46
30;1856278;62564.1;UPDATE;1474.77
3;4082;4082;READ;8234.71
3;4082;4082;UPDATE;5216.11
4;12735;8653;READ;217.76
4;12735;8653;UPDATE;231.21
5;22464;9729;READ;18371.24
5;22464;9729;UPDATE;17265.99
6;104159;81695;READ;2933.53
6;104159;81695;UPDATE;3007.04
7;198762;94603;READ;1048.31
7;198762;94603;UPDATE;1056.2
8;293349;94587;READ;1046.57
8;293349;94587;UPDATE;1059.15
9;374422;81073;READ;1216.07
9;374422;81073;UPDATE;1236.89
10;453823;79401;READ;1249.06
10;453823;79401;UPDATE;1268.43
11;522893;69070;READ;1437.48
11;522893;69070;UPDATE;1450.96
12;602046;79153;READ;1247.26
12;602046;79153;UPDATE;1273.39
13;666559;64513;READ;1537.7
13;666559;64513;UPDATE;1556.04
14;729856;63297;READ;1573.85
14;729856;63297;UPDATE;1579.46
15;794280;64424;READ;1552.71
15;794280;64424;UPDATE;1545.78
16;859236;64956;READ;1525.62
16;859236;64956;UPDATE;1547.16
17;928760;69524;READ;1421.47
17;928760;69524;UPDATE;1448.65
18;993231;64471;READ;1543.89
18;993231;64471;UPDATE;1550.94
19;1068911;75680;READ;1312.5
19;1068911;75680;UPDATE;1325.18
20;1149492;80581;READ;1230.25
20;1149492;80581;UPDATE;1245.92
21;1228628;79136;READ;1243.14
21;1228628;79136;UPDATE;1278.08
22;1309543;80915;READ;1219.47
22;1309543;80915;UPDATE;1245.35
23;1390765;81222;READ;1223.32
23;1390765;81222;UPDATE;1232.17
24;1471128;80363;READ;1235.38
24;1471128;80363;UPDATE;1247.71
25;1552300;81172;READ;1221.26
25;1552300;81172;UPDATE;1236.87
26;1632589;80289;READ;1234.02
26;1632589;80289;UPDATE;1250.44
27;1712545;79956;READ;1240.42
27;1712545;79956;UPDATE;1254.6
28;1792789;80244;READ;1237.34
28;1792789;80244;UPDATE;1248.31
29;1873562;80773;READ;1225.63
29;1873562;80773;UPDATE;1244.53
30;1945682;72120;READ;1365.1
30;1945682;72120;CLEANUP;4
30;1945682;72120;UPDATE;1394.72
31;2016929;71247;READ;1367.61
31;2016929;71247;CLEANUP;1
31;2016929;71247;UPDATE;1378.39
32;2089850;72921;READ;1334.82
32;2089850;72921;UPDATE;1347.02
33;2165804;75954;READ;1279.61
33;2165804;75954;UPDATE;1294.25
34;2241894;76090;READ;1275.12
34;2241894;76090;UPDATE;1294.8
35;2319454;77560;READ;1254.81
35;2319454;77560;UPDATE;1266
36;2396381;76927;READ;1264.01
36;2396381;76927;UPDATE;1276.9
37;2472668;76287;READ;1267.19
37;2472668;76287;UPDATE;1295.48
38;2549181;76513;READ;1260.72
38;2549181;76513;UPDATE;1294.84
39;2625464;76283;READ;1269.71
39;2625464;76283;UPDATE;1292.27
40;2700990;75526;READ;1283.81
40;2700990;75526;UPDATE;1305.86
41;2773523;72533;READ;1341.98
41;2773523;72533;UPDATE;1351.28
42;2833774;60251;READ;1617.63
42;2833774;60251;UPDATE;1630.72
43;2896572;62798;READ;1551.71
43;2896572;62798;UPDATE;1563.08
44;2960055;63483;READ;1538.21
44;2960055;63483;UPDATE;1544.02
45;3023359;63304;READ;1543.16
45;3023359;63304;UPDATE;1547.1
46;3085687;62328;READ;1564.99
46;3085687;62328;UPDATE;1573.25
47;3150827;65140;READ;1495.54
47;3150827;65140;UPDATE;1508.6
48;3227769;76942;READ;1262.52
48;3227769;76942;UPDATE;1278.43
49;3305331;77562;READ;1251.33
49;3305331;77562;UPDATE;1268.94
50;3381990;76659;READ;1265.4
50;3381990;76659;UPDATE;1285.38
51;3456994;75004;READ;1288.12
51;3456994;75004;UPDATE;1318.49
52;3533413;76419;READ;1266.79
52;3533413;76419;UPDATE;1291.41
53;3609871;76458;READ;1266.09
53;3609871;76458;UPDATE;1291.06
54;3686998;77127;READ;1260.01
54;3686998;77127;UPDATE;1275.21
55;3764062;77064;READ;1265.37
55;3764062;77064;UPDATE;1272.23
56;3841120;77058;READ;1257.85
56;3841120;77058;UPDATE;1279.63
57;3917887;76767;READ;1266.3
57;3917887;76767;UPDATE;1280.39
58;3993554;75667;READ;1284.13
58;3993554;75667;UPDATE;1300.03
59;4064861;71307;READ;1361.32
59;4064861;71307;UPDATE;1380.68
60;4127564;62703;READ;1564.49
60;4127564;62703;UPDATE;1555.08
61;4188961;61397;READ;1583.29
61;4188961;61397;UPDATE;1601.41
62;4251879;62918;READ;1547.2
62;4251879;62918;UPDATE;1563.49
63;4315333;63454;READ;1540.97
63;4315333;63454;UPDATE;1542.24
64;4375970;60637;READ;1605.11
64;4375970;60637;UPDATE;1620.9
65;4438675;62705;READ;1554.14
65;4438675;62705;UPDATE;1565.54
66;4512429;73754;READ;1319.09
66;4512429;73754;UPDATE;1332.38
67;4588622;76193;READ;1275.17
67;4588622;76193;UPDATE;1290.61
68;4665136;76514;READ;1271.37
68;4665136;76514;UPDATE;1283.74
69;4738892;73756;READ;1318.58
69;4738892;73756;UPDATE;1332.53
70;4814622;75730;READ;1291.53
70;4814622;75730;UPDATE;1290.61
71;4888991;74369;READ;1297.29
71;4888991;74369;CLEANUP;1
71;4888991;74369;UPDATE;1322.17
72;4958567;69576;READ;1383.18
72;4958567;69576;CLEANUP;0
72;4958567;69576;UPDATE;1388.93
73;5024171;65604;READ;1453.23
73;5024171;65604;UPDATE;1466.03
74;5085018;60847;READ;1555.84
74;5085018;60847;CLEANUP;1
74;5085018;60847;UPDATE;1570.76
75;5154580;69562;READ;1281.4
75;5154580;69562;CLEANUP;1
75;5154580;69562;UPDATE;1297.59
76;5220271;65691;READ;1271.19
76;5220271;65691;CLEANUP;1
76;5220271;65691;UPDATE;1289.88
77;5287962;67691;READ;1234.02
77;5287962;67691;UPDATE;1241.54
78;5356062;68100;READ;1219.22
78;5356062;68100;UPDATE;1241.61
79;5424576;68514;READ;1211.68
79;5424576;68514;UPDATE;1233.47
80;5491976;67400;READ;1232.78
80;5491976;67400;UPDATE;1253.55
81;5546641;54665;READ;1516.53
81;5546641;54665;CLEANUP;1
81;5546641;54665;UPDATE;1536.41
82;5613054;66413;READ;1237.61
82;5613054;66413;UPDATE;1255.08
83;5669651;56597;READ;1458.42
83;5669651;56597;UPDATE;1468.5
84;5736677;67026;READ;1226.2
84;5736677;67026;UPDATE;1243.81
85;5796761;60084;READ;1369.02
85;5796761;60084;UPDATE;1387.22
86;5853805;57044;READ;1442.58
86;5853805;57044;UPDATE;1462.66
87;5912938;59133;READ;1391.01
87;5912938;59133;UPDATE;1409.66
88;5966113;53175;READ;1554.24
88;5966113;53175;UPDATE;1561.19
89;6020972;54859;READ;1500.83
89;6020972;54859;UPDATE;1518.52
90;6074998;54026;READ;1520.38
90;6074998;54026;UPDATE;1547.03
91;6137491;62493;READ;1316.58
91;6137491;62493;UPDATE;1333.44
92;6203137;65646;READ;1255.32
92;6203137;65646;UPDATE;1267.55
93;6263359;60222;READ;1363.31
93;6263359;60222;UPDATE;1386.68
94;6318159;54800;READ;1502.36
94;6318159;54800;UPDATE;1521.35
95;6380141;61982;READ;1321.24
95;6380141;61982;UPDATE;1350.84
96;6440315;60174;READ;1366.72
96;6440315;60174;UPDATE;1383.91
97;6502254;61939;READ;1324.49
97;6502254;61939;UPDATE;1350.47
98;6569295;67041;READ;1222.39
98;6569295;67041;UPDATE;1247.07
99;6637002;67707;READ;1209.36
99;6637002;67707;UPDATE;1236.57
100;6700392;63390;READ;1295.76
100;6700392;63390;UPDATE;1315.76
101;6753906;53514;READ;1550.76
101;6753906;53514;UPDATE;1545.89
102;6816276;62370;READ;1317.14
102;6816276;62370;UPDATE;1338.38
103;6876256;59980;READ;1372.5
103;6876256;59980;UPDATE;1388.81
104;6938334;62078;READ;1323.68
104;6938334;62078;UPDATE;1344.35
105;7005864;67530;READ;1211.4
105;7005864;67530;UPDATE;1239.96
106;7072055;66191;READ;1237.94
106;7072055;66191;UPDATE;1263.92
107;7126937;54882;READ;1506.15
107;7126937;54882;UPDATE;1511.75
108;7177100;50163;READ;1644.87
108;7177100;50163;CLEANUP;1
108;7177100;50163;UPDATE;1656.4
109;7231327;54227;READ;1477.81
109;7231327;54227;CLEANUP;1
109;7231327;54227;UPDATE;1488.17
110;7283817;52490;READ;1458.91
110;7283817;52490;CLEANUP;0.67
110;7283817;52490;UPDATE;1467.02
111;7335609;51792;READ;1438.09
111;7335609;51792;UPDATE;1452.66
112;7385900;50291;READ;1481.84
112;7385900;50291;UPDATE;1495.35
113;7438139;52239;READ;1374.84
113;7438139;52239;CLEANUP;1
113;7438139;52239;UPDATE;1392.29
114;7495954;57815;READ;1182.61
114;7495954;57815;CLEANUP;1
114;7495954;57815;UPDATE;1204.26
115;7560078;64124;READ;1061.14
115;7560078;64124;UPDATE;1084.67
116;7621391;61313;READ;1096.65
116;7621391;61313;CLEANUP;1
116;7621391;61313;UPDATE;1116.73
117;7681041;59650;READ;1121.75
117;7681041;59650;UPDATE;1152.29
118;7742897;61856;READ;1081.4
118;7742897;61856;UPDATE;1111.36
119;7805939;63042;READ;1031.08
119;7805939;63042;CLEANUP;1
119;7805939;63042;UPDATE;1049.38
120;7867791;61852;READ;1021
120;7867791;61852;UPDATE;1042.45
120;7869740;60906.25;READ;1001.08
120;7869740;60906.25;CLEANUP;0.06
120;7869740;60906.25;UPDATE;1021.17
